SnesAddressHex,SnesAddress,Name,Comment,UsedStatus
$83A134,8626484,FXHeader_ToruianEscaper4,,USED
$83A144,8626500,FXHeader_UpperTourianSave,,USED
$83A146,8626502,FXHeader_CeresElev_State0_1,,USED
$83A156,8626518,FXHeader_FallingTile_State0,,USED
$83A158,8626520,FXHeader_MagnetStairs_State0,,USED
$83A15A,8626522,FXHeader_DeadScientist_State0,,USED
$83A15C,8626524,FXHeader_58Escape_State0,,USED
$83A15E,8626526,FXHeader_CeresRidley_State0,,USED
$83A16E,8626542,UNUSED_FXHeader_83A16E,,USED
$83A17E,8626558,FXHeader_FallingTile_State1,,USED
$83A180,8626560,FXHeader_MagnetStairs_State1,,USED
$83A182,8626562,FXHeader_DeadScientist_State1,,USED
$83A184,8626564,FXHeader_58Escape_State1,,USED
$83A186,8626566,FXHeader_CeresRidley_State1,,USED
$83A188,8626568,FXHeader_Debug_MotherBrain_State2,,USED
$83A18A,8626570,Door_MaridiaElev_3_TourianFirst_2,,USED
$83A18C,8626572,Door_BowlingAlley_0,,USED
$83A198,8626584,Door_BowlingAlley_1,,USED
$83A1A4,8626596,Door_BowlingAlley_2,,USED
$83A1B0,8626608,Door_WreckedShipEntrance_0,,USED
$83A1BC,8626620,Door_WreckedShipEntrance_1,,USED
$83A1C8,8626632,Door_Attic_0,,USED
$83A1D4,8626644,Door_Attic_1,,USED
$83A1E0,8626656,Door_Attic_2,,USED
$83A1EC,8626668,Door_AssemblyLine_0,,USED
$83A1F8,8626680,Door_WreckedShipMainShaft_0,,USED
$83A204,8626692,Door_WreckedShipMainShaft_1,,USED
$83A210,8626704,Door_WreckedShipMainShaft_2,,USED
$83A21C,8626716,Door_WreckedShipMainShaft_3,,USED
$83A228,8626728,Door_WreckedShipMainShaft_4,,USED
$83A234,8626740,Door_WreckedShipMainShaft_5,,USED
$83A240,8626752,Door_WreckedShipMainShaft_6,,USED
$83A24C,8626764,Door_SpikyDeath_0,,USED
$83A258,8626776,Door_SpikyDeath_1,,USED
$83A264,8626788,Door_ElectricDeath_0,,USED
$83A270,8626800,Door_ElectricDeath_1,,USED
$83A27C,8626812,Door_ElectricDeath_2,,USED
$83A288,8626824,Door_WreckedShipETank_0,,USED
$83A294,8626836,Door_Basement_0,,USED
$83A2A0,8626848,Door_Basement_1,,USED
$83A2AC,8626860,Door_Basement_2,,USED
$83A2B8,8626872,Door_WreckedShipMap_0,,USED
$83A2C4,8626884,Door_Phantoon_0,,USED
$83A2D0,8626896,Door_SpongeBath_0,,USED
$83A2DC,8626908,Door_SpongeBath_1,,USED
$83A2E8,8626920,Door_WSWestSuper_0,,USED
$83A2F4,8626932,Door_WSEastSuper_0,,USED
$83A300,8626944,Door_GravitySuit_0,,USED
$83A30C,8626956,Door_GravitySuit_1,,USED
$83A318,8626968,Door_WreckedShipSave_0,,USED
$83A324,8626980,Door_GlassTunnelSave_0,,USED
$83A330,8626992,Door_GlassTunnel_0,,USED
$83A33C,8627004,Door_GlassTunnel_1,,USED
$83A348,8627016,Door_GlassTunnel_2,,USED
$83A354,8627028,Door_GlassTunnel_3,,USED
$83A360,8627040,Door_WestTunnel_0,,USED
$83A36C,8627052,Door_WestTunnel_1,,USED
$83A378,8627064,Door_EastTunnel_0,,USED
$83A384,8627076,Door_EastTunnel_1,,USED
$83A390,8627088,Door_EastTunnel_2,,USED
$83A39C,8627100,Door_MainStreet_0,,USED
$83A3A8,8627112,Door_MainStreet_1,,USED
$83A3B4,8627124,Door_MainStreet_2,,USED
$83A3C0,8627136,Door_MainStreet_3,,USED
$83A3CC,8627148,Door_MainStreet_4,,USED
$83A3D8,8627160,Door_FishTank_0,,USED
$83A3E4,8627172,Door_FishTank_1,,USED
$83A3F0,8627184,Door_FishTank_2,,USED
$83A3FC,8627196,Door_FishTank_3,,USED
$83A408,8627208,Door_MamaTurtle_0,,USED
$83A414,8627220,Door_CrabTunnel_0,,USED
$83A420,8627232,Door_CrabTunnel_1,,USED
$83A42C,8627244,Door_MtEverest_0,,USED
$83A438,8627256,Door_MtEverest_1,,USED
$83A444,8627268,Door_MtEverest_2,,USED
$83A450,8627280,Door_MtEverest_3,,USED
$83A45C,8627292,Door_MtEverest_4,,USED
$83A468,8627304,Door_MtEverest_5,,USED
$83A474,8627316,Door_RedFish_0,,USED
$83A480,8627328,Door_RedFish_1,,USED
$83A48C,8627340,Door_WateringHole_0,,USED
$83A498,8627352,Door_NWestMaridiaBug_0,,USED
$83A4A4,8627364,Door_NWestMaridiaBug_1,,USED
$83A4B0,8627376,Door_CrabShaft_0,,USED
$83A4BC,8627388,Door_CrabShaft_1,,USED
$83A4C8,8627400,Door_CrabShaft_2,,USED
$83A4D4,8627412,Door_PseudoPlasmaSpark_0,,USED
$83A4E0,8627424,Door_PseudoPlasmaSpark_1,,USED
$83A4EC,8627436,Door_PseudoPlasmaSpark_2,,USED
$83A4F8,8627448,Door_CrabHole_0,,USED
$83A504,8627460,Door_CrabHole_1,,USED
$83A510,8627472,Door_CrabHole_2,,USED
$83A51C,8627484,Door_CrabHole_3,,USED
$83A528,8627496,Door_WestSandHallTunnel_0,,USED
$83A534,8627508,Door_WestSandHallTunnel_1,,USED
$83A540,8627520,Door_PlasmaTutorial_0,,USED
$83A54C,8627532,Door_PlasmaTutorial_1,,USED
$83A558,8627544,Door_Plasma_0,,USED
$83A564,8627556,Door_ThreadTheNeedle_0,,USED
$83A570,8627568,Door_ThreadTheNeedle_1,,USED
$83A57C,8627580,Door_MaridiaElev_0,,USED
$83A588,8627592,Door_MaridiaElev_1,,USED
$83A594,8627604,Door_MaridiaElev_2,,USED
$83A5A0,8627616,Door_PlasmaSpark_0,,USED
$83A5AC,8627628,Door_PlasmaSpark_1,,USED
$83A5B8,8627640,Door_PlasmaSpark_2,,USED
$83A5C4,8627652,Door_PlasmaSpark_3,,USED
$83A5D0,8627664,Door_Kassiuz_0,,USED
$83A5DC,8627676,Door_Kassiuz_1,,USED
$83A5E8,8627688,Door_MaridiaMap_0,,USED
$83A5F4,8627700,Door_ForgottenHighwaySave_0,,USED
$83A600,8627712,Door_Toilet_0,,USED
$83A60C,8627724,Door_Toilet_1,,USED
$83A618,8627736,Door_BugSandHole_0,,USED
$83A624,8627748,Door_BugSandHole_1,,USED
$83A630,8627760,Door_BugSandHole_2,,USED
$83A63C,8627772,Door_WestSandHall_0,,USED
$83A648,8627784,Door_WestSandHall_1,,USED
$83A654,8627796,UNUSED_Door_WestSandHall_2_83A654,,USED
$83A660,8627808,Door_Oasis_0,,USED
$83A66C,8627820,Door_Oasis_1,,USED
$83A678,8627832,Door_Oasis_2,,USED
$83A684,8627844,Door_EastSandHall_0,,USED
$83A690,8627856,Door_EastSandHall_1,,USED
$83A69C,8627868,UNUSED_Door_EastSandHall_2_83A69C,,USED
$83A6A8,8627880,Door_WestSandHole_0,,USED
$83A6B4,8627892,Door_WestSandHole_1,,USED
$83A6C0,8627904,Door_EastSandHole_0,,USED
$83A6CC,8627916,Door_EastSandHole_1,,USED
$83A6D8,8627928,Door_WestAqueductQuicksand_0,,USED
$83A6E4,8627940,Door_WestAqueductQuicksand_1,,USED
$83A6F0,8627952,Door_EastAqueductQuicksand_0,,USED
$83A6FC,8627964,Door_EastAqueductQuicksand_1,,USED
$83A708,8627976,Door_Aqueduct_0,,USED
$83A714,8627988,Door_Aqueduct_1,,USED
$83A720,8628000,Door_Aqueduct_2,,USED
$83A72C,8628012,Door_Aqueduct_3,,USED
$83A738,8628024,Door_Aqueduct_4,,USED
$83A744,8628036,Door_Aqueduct_5,,USED
$83A750,8628048,Door_Butterfly_0,,USED
$83A75C,8628060,Door_Butterfly_1,,USED
$83A768,8628072,Door_BotwoonHallway_0,,USED
$83A774,8628084,Door_BotwoonHallway_1,,USED
$83A780,8628096,Door_Pants_0,,USED
$83A78C,8628108,Door_Pants_1,,USED
$83A798,8628120,Door_Pants_2,,USED
$83A7A4,8628132,Door_Pants_3,,USED
$83A7B0,8628144,Door_EastPants_0,,USED
$83A7BC,8628156,Door_EastPants_1,,USED
$83A7C8,8628168,Door_Springball_0,,USED
$83A7D4,8628180,Door_BelowBotwoonETank_0,,USED
$83A7E0,8628192,Door_Colosseum_0,,USED
$83A7EC,8628204,Door_Colosseum_1,,USED
$83A7F8,8628216,Door_Colosseum_2,,USED
$83A804,8628228,UNUSED_Door_83A804,,USED
$83A810,8628240,UNUSED_Door_83A810,,USED
$83A81C,8628252,Door_ThePrecious_MaridiaLoad11,,USED
$83A828,8628264,Door_AqueductSave_0,,USED
$83A834,8628276,Door_ThePrecious_0,,USED
$83A840,8628288,Door_ThePrecious_1,,USED
$83A84C,8628300,Door_BotwoonETank_0,,USED
$83A858,8628312,Door_BotwoonETank_1,,USED
$83A864,8628324,Door_BotwoonETank_2,,USED
$83A870,8628336,Door_BotwoonETank_3,,USED
$83A87C,8628348,Door_DraygonSave_0,,USED
$83A888,8628360,Door_DraygonSave_1,,USED
$83A894,8628372,Door_MaridiaMissileRefill_0,,USED
$83A8A0,8628384,Door_PlasmaBeachQuicksand_0,,USED
$83A8AC,8628396,Door_BotwoonQuicksand_0,,USED
$83A8B8,8628408,Door_BotwoonQuicksand_1,,USED
$83A8C4,8628420,Door_Shaktool_0,,USED
$83A8D0,8628432,Door_Shaktool_1,,USED
$83A8DC,8628444,Door_HalfieClimb_0,,USED
$83A8E8,8628456,Door_HalfieClimb_1,,USED
$83A8F4,8628468,Door_HalfieClimb_2,,USED
$83A900,8628480,Door_HalfieClimb_3,,USED
$83A90C,8628492,Door_Botwoon_0,,USED
$83A918,8628504,Door_Botwoon_1,,USED
$83A924,8628516,Door_SpaceJump_0,,USED
$83A930,8628528,Door_MaridiaEnergyRefill_0,,USED
$83A93C,8628540,Door_WestCactusAlley_0,,USED
$83A948,8628552,Door_WestCactusAlley_1,,USED
$83A954,8628564,Door_EastCactusAlley_0,,USED
$83A960,8628576,Door_EastCactusAlley_1,,USED
$83A96C,8628588,Door_Draygon_0,,USED
$83A978,8628600,Door_Draygon_1,,USED
$83A984,8628612,Door_TourianFirst_0,,USED
$83A990,8628624,Door_TourianFirst_1,,USED
$83A99C,8628636,Door_TourianFirst_3,,USED
$83A9A8,8628648,Door_Metroids1_0,,USED
$83A9B4,8628660,Door_Metroids1_1,,USED
$83A9C0,8628672,Door_Metroids2_0,,USED
$83A9CC,8628684,Door_Metroids2_1,,USED
$83A9D8,8628696,Door_Metroids3_0,,USED
$83A9E4,8628708,Door_Metroids3_1,,USED
$83A9F0,8628720,Door_Metroids4_0,,USED
$83A9FC,8628732,Door_Metroids4_1,,USED
$83AA08,8628744,Door_BlueHopper_0,,USED
$83AA14,8628756,Door_BlueHopper_1,,USED
$83AA20,8628768,Door_DustTorizo_0,,USED
$83AA2C,8628780,Door_DustTorizo_1,,USED
$83AA38,8628792,Door_BigBoy_0,,USED
$83AA44,8628804,Door_BigBoy_1,,USED
$83AA50,8628816,Door_Seaweed_0,,USED
$83AA5C,8628828,Door_Seaweed_1,,USED
$83AA68,8628840,Door_Seaweed_2,,USED
$83AA74,8628852,Door_TourianRecharge_0,,USED
$83AA80,8628864,Door_MotherBrain_0,,USED
$83AA8C,8628876,Door_MotherBrain_1,,USED
$83AA98,8628888,Door_TourianEyeDoor_0,,USED
$83AAA4,8628900,Door_TourianEyeDoor_1,,USED
$83AAB0,8628912,Door_RinkaShaft_0,,USED
$83AABC,8628924,Door_RinkaShaft_1,,USED
$83AAC8,8628936,Door_RinkaShaft_2,,USED
$83AAD4,8628948,Door_MotherBrainSave_0,,USED
$83AAE0,8628960,Door_TourianEscape1_0,,USED
$83AAEC,8628972,Door_TourianEscape1_1,,USED
$83AAF8,8628984,Door_TourianEscape2_0,,USED
$83AB04,8628996,Door_TourianEscape2_1,,USED
$83AB10,8629008,Door_TourianEscape3_0,,USED
$83AB1C,8629020,Door_TourianEscape3_1,,USED
$83AB28,8629032,Door_TourianEscape4_0,,USED
$83AB34,8629044,Door_TourianEscape4_1,,USED
$83AB40,8629056,Door_UpperTourianSave_0,,USED
$83AB4C,8629068,Door_CeresElev_0,,USED
$83AB58,8629080,Door_FallingTile_0,,USED
$83AB64,8629092,Door_FallingTile_1,,USED
$83AB70,8629104,Door_MagnetStairs_0,,USED
$83AB7C,8629116,Door_MagnetStairs_1,,USED
$83AB88,8629128,Door_DeadScientist_0,,USED
$83AB94,8629140,Door_DeadScientist_1,,USED
$83ABA0,8629152,Door_58Escape_0,,USED
$83ABAC,8629164,Door_58Escape_1,,USED
$83ABB8,8629176,Door_CeresRidley,,USED
$83ABC4,8629188,UNUSED_Door_Debug_0_83ABC4,,USED
$83ABCF,8629199,UNUSED_Door_Debug_1_83ABCF,,USED
$83ABDA,8629210,UNUSED_Door_Debug_2_83ABDA,,USED
$83ABE5,8629221,UNUSED_Door_Debug_3_83ABE5,,USED
$83ABF0,8629232,FXType_Tilemap_Pointers,,USED
$83AC18,8629272,FXType_Function_Pointers,,USED
$83AC46,8629318,AreaSpecific_PaletteFXObjectList_Pointers,,USED
$83AC56,8629334,AreaSpecific_AnimatedTilesObjectList_Pointers,,USED
$83AC66,8629350,Crateria_PaletteFXObjectList,,USED
$83AC76,8629366,Crateria_AnimatedTilesObjectList,,USED
$83AC86,8629382,Brinstar_PaletteFXObjectList,,USED
$83AC96,8629398,Brinstar_AnimatedTilesObjectList,,USED
$83ACA6,8629414,Norfair_PaletteFXObjectList,,USED
$83ACB6,8629430,Norfair_AnimatedTilesObjectList,,USED
$83ACC6,8629446,WreckedShip_PaletteFXObjectList,,USED
$83ACD6,8629462,WreckedShip_AnimatedTilesObjectList,,USED
$83ACE6,8629478,Maridia_PaletteFXObjectList,,USED
$83ACF6,8629494,Maridia_AnimatedTilesObjectList,,USED
$83AD06,8629510,Tourian_PaletteFXObjectList,,USED
$83AD16,8629526,Tourian_AnimatedTilesObjectList,,USED
$83AD26,8629542,Ceres_PaletteFXObjectList,,USED
$83AD36,8629558,Ceres_AnimatedTilesObjectList,,USED
$83AD46,8629574,Debug_PaletteFXObjectList,,USED
$83AD56,8629590,Debug_AnimatedTilesObjectList,,USED
$83AD66,8629606,Freespace_Bank83_AD66,,USED
$848000,8683520,GoldenTorizo_HealthBasedPalette_Handling,,USED
$848011,8683537,+,,USED
$84801A,8683546,.loop,,USED
$848032,8683570,.palette1,,USED
$848132,8683826,.palette2,,USED
$848232,8684082,Load_Room_PLM_Graphics,,USED
$84823E,8684094,.loop,,USED
$848250,8684112,Clear_Sounds_When_Going_Through_Door,,USED
$848258,8684120,UNUSED_Clear_SpinJumpSound_GoingThroughDoor_848258,,USED
$848268,8684136,.playSound,,USED
$84826F,8684143,.return,,USED
$848270,8684144,Play_SpinJumpSound_if_SpinJumping,,USED
$848278,8684152,UNUSED_Play_Resumed_SpinJumpSound_848278,,USED
$848288,8684168,.playSound,,USED
$84828F,8684175,.return,,USED
$848290,8684176,Calculate_PLM_Block_Coordinates,,USED
$8482B4,8684212,Write_Level_Data_Block_Type_and_BTS,,USED
$8482D6,8684246,Write_Row_of_Level_Data_Block_and_BTS,,USED
$8482FD,8684285,.loopLevelData,,USED
$84830D,8684301,.loopBTS,,USED
$84831A,8684314,Load_Item_and_Room_Special_Xray_Blocks,,USED
$848325,8684325,.loopPLM,,USED
$84835F,8684383,.next,,USED
$84836D,8684397,.loopRoomVar,,USED
$848398,8684440,.return,,USED
$84839D,8684445,.InstructionPointers,,USED
$8483AD,8684461,Enable_PLMs,,USED
$8483B8,8684472,Disable_PLMs,,USED
$8483C3,8684483,Clear_PLMs,,USED
$8483CA,8684490,.loop,,USED
$8483D7,8684503,Spawn_Hardcoded_PLM,,USED
$8483DF,8684511,.loop,,USED
$8483F5,8684533,.found,,USED
$848469,8684649,RTS_HardCodedPLM_848469,,USED
$84846A,8684650,Spawn_Room_PLM,,USED
$848473,8684659,.loop,,USED
$848482,8684674,.found,,USED
$8484E6,8684774,RTS_RoomPLM_8484E6,,USED
$8484E7,8684775,Spawn_PLM_to_CurrentBlockIndex,,USED
$8484F0,8684784,.loop,,USED
$8484FD,8684797,.found,,USED
$84853D,8684861,RTS_PLMBlockIndex_84853D,,USED
$84853E,8684862,UNUSED_Spawn_Enemy_PLM_84853E,,USED
$848548,8684872,.loop,,USED
$848556,8684886,.found,,USED
$8485B3,8684979,UNUSED_RTS_EnemyPLM_8485B3,,USED
$8485B4,8684980,PLM_Handler,,USED
$8485C5,8684997,.loop,,USED
$8485D3,8685011,.next,,USED
$8485D7,8685015,.return,,USED
$8485DA,8685018,Process_PLM,,USED
$8485EE,8685038,.loop,,USED
$8485FD,8685053,.nonZeroTimer,,USED
$84861D,8685085,.return,,USED
$84861E,8685086,Process_PLM_Draw_Instruction,,USED
$848629,8685097,.loopDrawEntry,,USED
$848635,8685109,.loopRow,,USED
$848647,8685127,.column,,USED
$84864E,8685134,.loopColumn,,USED
$848664,8685156,.next,,USED
$84866A,8685162,+,,USED
$848676,8685174,.positive,,USED
$848679,8685177,+,,USED
$848690,8685200,-,,USED
$848699,8685209,+,,USED
$8486A2,8685218,-,,USED
$8486A9,8685225,.setX,,USED
$8486B4,8685236,Instruction_PLM_Sleep,,USED
$8486BC,8685244,Instruction_PLM_Delete,,USED
$8486C1,8685249,Instruction_PLM_PreInstruction_inY,,USED
$8486CA,8685258,Instruction_PLM_ClearPreInstruction,,USED
$8486D1,8685265,UNUSED_Instruction_PLM_CallFuctionInY_8486D1,,USED
$8486E8,8685288,UNUSED_Instruction_PLM_CallFuctionInY_withA_8486E8,,USED
$848708,8685320,.externalFunction,,USED
$84870B,8685323,Instruction_PLM_CallFunctionInY,,USED
$848721,8685345,.externalFunction,,USED
$848724,8685348,Instruction_PLM_GotoY,,USED
$848729,8685353,UNUSED_Instruction_PLM_GotoY_PlusMinusY_848729,,USED
$848737,8685367,.negative,,USED
$84873A,8685370,+,,USED
$84873F,8685375,Instruction_PLM_DecrementTimer_GotoYIfNonZero,,USED
$848747,8685383,UNUSED_Instruction_PLM_DecrementTimer_GotoYIfNonZero_848747,,USED
$84874E,8685390,Instruction_PLM_TimerEqualsY_8Bit,,USED
$84875A,8685402,UNUSED_Instruction_PLM_TimerEqualsY_16Bit_84875A,,USED
$848763,8685411,RTS_848763,,USED
$848764,8685412,Instruction_PLM_LoadItemPLMGFX,,USED
$8487B0,8685488,.loop,,USED
$8487CD,8685517,.VRAMAddresses,,USED
$8487D5,8685525,.tileTableIndices,,USED
$8487DD,8685533,.startingTileNumbers,,USED
$8487E5,8685541,Instruction_PLM_TransferBytesToVRAM,,USED
$84880E,8685582,Instruction_PLM_GotoY_ifBossBitsSet,,USED
$84881E,8685598,+,,USED
$848821,8685601,UNUSED_Instruction_PLM_SetBossBits_848821,,USED
$84882D,8685613,Instruction_PLM_GotoY_ifEventIsSet,,USED
$84883B,8685627,.return,,USED
$84883E,8685630,Instruction_PLM_SetTheEvent,,USED
$848848,8685640,Instruction_PLM_GotoY_ifRoomArg_ChozoBlockDestroyed,,USED
$84885F,8685663,.return,,USED
$848862,8685666,.pullX,,USED
$848865,8685669,Instruction_PLM_SetRoomArg_ChozoBlockDestroyed,,USED
$84887A,8685690,.return,,USED
$84887C,8685692,Instruction_PLM_GotoY_ifRoomArg_ItemIsCollected,,USED
$848893,8685715,.return,,USED
$848896,8685718,.pullX,,USED
$848899,8685721,Instruction_PLM_SetRoomArg_ItemCollected,,USED
$8488AE,8685742,.return,,USED
$8488B0,8685744,Instruction_PLM_PickUpBeam_DisplayMessageBox,,USED
$8488F3,8685811,Instruction_PLM_PickUpEquipment_DisplayMessageBox,,USED
$84891A,8685850,Inst_PLM_PickUpEquipment_AddGrappleHUD_DisplayMessageBox,,USED
$848941,8685889,Inst_PLM_PickUpEquipment_AddXrayToHUD_DisplayMessageBox,,USED
$848968,8685928,Instruction_PLM_CollectHealth_EnergyTank,,USED
$848986,8685958,Instruction_PLM_CollectHealth_ReserveTank,,USED
$848998,8685976,.playMusic,,USED
$8489A9,8685993,Instruction_PLM_CollectAmmo_MissileTank,,USED
$8489D2,8686034,Instruction_PLM_CollectAmmo_SuperMissileTank,,USED
$8489FB,8686075,Instruction_PLM_CollectAmmo_PowerBombTank,,USED
$848A24,8686116,Instruction_PLM_LinkInstruction_Y,,USED
$848A2E,8686126,Instruction_PLM_Call_Y,,USED
$848A3A,8686138,Instruction_PLM_Return,,USED
$848A40,8686144,UNUSED_Instruction_PLM_WaitUntil_Enemy0_IsDead_848A40,,USED
$848A58,8686168,.return,,USED
$848A59,8686169,UNUSED_Instruction_PLM_WaitUntil_Enemy0_IsDead_848A59,,USED
$848A71,8686193,.return,,USED
$848A72,8686194,Instruction_PLM_GotoY_ifRoomArg_DoorIsSet,,USED
$848A8B,8686219,.return,,USED
$848A8E,8686222,.pullX,,USED
$848A91,8686225,Instruction_PLM_IncDoorHit_SetRoomArgDoor_GotoY,,USED
$848AA7,8686247,.carrySet,,USED
$848ABC,8686268,.setMSB,,USED
$848ACD,8686285,Instruction_PLM_IncRoomArg_RoomArgFFFF_GotoY,,USED
$848AE1,8686305,.FFFF,,USED
$848AF1,8686321,Instruction_PLM_PLMBTS_Y,,USED
$848B05,8686341,Instruction_PLM_DrawPLMBlock_Clone,,USED
$848B17,8686359,Instruction_PLM_DrawPLMBlock,,USED
$848B26,8686374,Instruction_PLM_DrawPLMBlock_draw,,USED
$848B55,8686421,Instruction_PLM_ProcessAirScrollUpdate,,USED
$848B68,8686440,.loop,,USED
$848B79,8686457,.specialAir,,USED
$848B93,8686483,Instruction_PLM_ProcessSolidScrollUpdate,,USED
$848BA6,8686502,.loop,,USED
$848BB7,8686519,.specialBlock,,USED
$848BD1,8686545,UNUSED_Instruction_PLM_QueueMusicTrack_Y_848BD1,,USED
$848BDD,8686557,Instruction_PLM_ClearMusicQueue_QueueMusicTrack,,USED
$848BE1,8686561,.loop,,USED
$848C07,8686599,Instruction_PLM_QueueSound_Y_Lib1_Max6,,USED
$848C10,8686608,Instruction_PLM_QueueSound_Y_Lib2_Max6,,USED
$848C19,8686617,Instruction_PLM_QueueSound_Y_Lib3_Max6,,USED
$848C22,8686626,UNUSED_Instruction_PLM_QueueSound_Y_Lib1_Max15_848C22,,USED
$848C2B,8686635,UNUSED_Instruction_PLM_QueueSound_Y_Lib2_Max15_848C2B,,USED
$848C34,8686644,UNUSED_Instruction_PLM_QueueSound_Y_Lib3_Max15_848C34,,USED
$848C3D,8686653,UNUSED_Instruction_PLM_QueueSound_Y_Lib1_Max3_848C3D,,USED
$848C46,8686662,Instruction_PLM_QueueSound_Y_Lib2_Max3,,USED
$848C4F,8686671,UNUSED_Instruction_PLM_QueueSound_Y_Lib3_Max3_848C4F,,USED
$848C58,8686680,UNUSED_Instruction_PLM_QueueSound_Y_Lib1_Max9_848C58,,USED
$848C61,8686689,UNUSED_Instruction_PLM_QueueSound_Y_Lib2_Max9_848C61,,USED
$848C6A,8686698,UNUSED_Instruction_PLM_QueueSound_Y_Lib3_Max9_848C6A,,USED
$848C73,8686707,UNUSED_Instruction_PLM_QueueSound_Y_Lib1_Max1_848C73,,USED
$848C7C,8686716,Instruction_PLM_QueueSound_Y_Lib2_Max1,,USED
$848C85,8686725,UNUSED_Instruction_PLM_QueueSound_Y_Lib3_Max1_848C85,,USED
$848C8E,8686734,RTS_848C8E,,USED
$848C8F,8686735,Instruction_PLM_Activate_MapStation,,USED
$848CAF,8686767,Instruction_PLM_Activate_EnergyStation,,USED
$848CC6,8686790,.unlockSamus,,USED
$848CD0,8686800,Instruction_PLM_Activate_MissileStation,,USED
$848CE7,8686823,.unlockSamus,,USED
$848CF1,8686833,Instruction_PLM_GotoY_or_ActivateSaveStation,,USED
$848D32,8686898,.gotoY,,USED
$848D39,8686905,UNUSED_Instruction_PLM_ResumeMusicIn6Seconds_848D39,,USED
$848D41,8686913,Instruction_PLM_GotoY_ifSamusIsWithin_YColumnsRowsOfPLM,,USED
$848D56,8686934,+,,USED
$848D61,8686945,+,,USED
$848D72,8686962,+,,USED
$848D7D,8686973,.gotoY,,USED
$848D82,8686978,.tooFar,,USED
$848D89,8686985,UNUSED_Instruction_PLM_MovePLMDown1Block_848D89,,USED
$848D97,8686999,RTS_848D97,,USED
$848D98,8687000,UNUSED_InstList_PLM_DefaultPLM_848D98,,USED
$848DA0,8687008,UNUSED_InstList_PLM_DefaultPLMDrawInstruction_848DA0,,USED
$848DA6,8687014,UNUSED_DrawPLM_Custom_DrawInstPointer_TilemapBaseAddr_848DA6,,USED
$848DAA,8687018,DrawPLM_HardCoded,,USED
$848DBB,8687035,DrawPLM,,USED
$848DC5,8687045,.loopDrawEntry,,USED
$848DD7,8687063,+,,USED
$848DDF,8687071,.horizontal,,USED
$848E23,8687139,+,,USED
$848E2F,8687151,.return8E2F,,USED
$848E30,8687152,+,,USED
$848E46,8687174,+,,USED
$848E4F,8687183,.pullXreturn,,USED
$848E50,8687184,.return8E50,,USED
$848E51,8687185,+,,USED
$848E8C,8687244,.greaterThan10h,,USED
$848EA2,8687266,+,,USED
$848EBA,8687290,+,,USED
$848F2C,8687404,.return8F2C,,USED
$848F2F,8687407,.horizOneScreen,,USED
$848F43,8687427,.horizAddToVRAMWriteTableEnd,,USED
$848F53,8687443,.loopHorizBlock,,USED
$848F81,8687489,.horizCopyBlockWithFlip,,USED
$848FAC,8687532,.horizNextBlock,,USED
$848FC8,8687560,.return8FC8,,USED
$848FCA,8687562,.horizCopyBlockWithVertFlip,,USED
$848FF7,8687607,.horizCopyBlockWithBothFlips,,USED
$84901F,8687647,.vertical,,USED
$849031,8687665,+,,USED
$84903B,8687675,.return903B,,USED
$84903C,8687676,+,,USED
$849063,8687715,.crash,,USED
$849068,8687720,.drawBlockGreaterThanScreenBlock,,USED
$84906C,8687724,+,,USED
$849083,8687747,+,,USED
$84908C,8687756,.return908C,,USED
$84908E,8687758,+,,USED
$8490C1,8687809,.loopVertBlock,,USED
$8490F0,8687856,.vertCopyBlockWithFlip,,USED
$84911D,8687901,.vertCopyBlockWithVertFlip,,USED
$84914A,8687946,.vertCopyBlockWithBothFlips,,USED
$849170,8687984,.vertNextBlock,,USED
$84918C,8688012,.return918C,,USED
$84918E,8688014,.nextDrawEntry,,USED
$84919A,8688026,+,,USED
$8491A0,8688032,+,,USED
$8491B0,8688048,+,,USED
$8491B9,8688057,.incY,,USED
$8491CF,8688079,.setHighByte,,USED
$8491DC,8688092,Calculate_PLMDrawTilemap_VRAMDestination,,USED
$849209,8688137,.greaterThanF,,USED
$84921F,8688159,.fallthrough,,USED
$849220,8688160,PartiallySetupVRAMWriteTableEntries_SingleScrnPLMDrawTilemap,,USED
$84924D,8688205,DrawInst_UnusedBlueBrinstarFaceBlock,,USED
$849253,8688211,DrawInst_CrateriaMainStreetEscape,,USED
$84925B,8688219,DrawInst_CrittersEscapeBlock_0,,USED
$849265,8688229,DrawInst_CrittersEscapeBlock_1,,USED
$84926F,8688239,DrawInst_CrittersEscapeBlock_2,,USED
$849279,8688249,DrawInst_CrittersEscapeBlock_3,,USED
$849283,8688259,DrawInst_OldTourianEscapeShaftBlocks,,USED
$849297,8688279,DrawInst_CrumbleAccessToTourianElevator_0,,USED
$8492A3,8688291,DrawInst_CrumbleAccessToTourianElevator_1,,USED
$8492AF,8688303,DrawInst_CrumbleAccessToTourianElevator_2,,USED
$8492BB,8688315,DrawInst_CrumbleAccessToTourianElevator_3,,USED
$8492C7,8688327,DrawInst_ClearAccessToTourianElevator,,USED
$84930F,8688399,DrawInst_ClearBotwoonWall,,USED
$849325,8688421,UNUSED_DrawInst_849325,,USED
$84933B,8688443,UNUSED_DrawInst_84933B,,USED
$849351,8688465,UNUSED_DrawInst_849351,,USED
